tof,sweep
55445211.5,923
55445240.3,923
55445297.0,923
55447143.7,923
55447179.6,923
55447185.0,923
55447457.1,923
55445153.7,924
55447153.1,924
55447218.2,924
55447151.6,925
55447168.4,925
55447187.1,925
55447201.2,925
55447208.4,925
55445135.8,926
55445157.2,926
55445219.1,926
55445282.3,926
55447163.1,926
55447113.0,927
55445238.1,928
55445318.6,928
55447165.3,928
55447184.7,928
55445205.3,929
55445869.7,929
55445192.7,930
55447149.7,930
55447181.1,930
55447224.1,930
55447230.1,930
55447106.6,931
55447204.0,931
55447214.4,931
55445225.1,932
55447121.8,932
55447155.5,932
55447207.9,932
55447232.8,932
55445201.8,933
55446226.0,933
55447127.8,933
55447150.6,933
55445127.5,934
55445326.9,934
55447121.9,934
55447132.6,934
55447174.8,934
55447146.6,935
55447208.5,935
55445188.4,936
55447198.3,937
55447229.3,937
55447264.4,937
55447698.7,937
55445234.5,938
55445591.6,938
55447128.2,938
55447159.2,938
55447324.3,938
55447162.7,939
55445203.6,940
55447136.8,940
55447138.9,940
55447150.1,940
55447153.8,940
55447171.1,940
55447211.1,940
55445299.7,941
55447178.3,941
55447275.1,941
55445152.4,942
55447188.2,942
55447248.4,942
55447295.5,942
55445215.7,943
55447160.2,943
55447196.7,943
55447570.4,943
55447866.1,943
55447134.7,944
55447154.5,944
55447166.0,944
55447182.8,944
55447237.4,944
55447166.2,945
55447203.2,945
55445232.6,946
55445244.4,946
55445253.6,946
55445292.7,946
55447116.2,946
55447168.6,947
55447181.3,947
55447220.6,947
55445183.7,948
55447167.4,948
55447180.9,948
55447202.8,948
55447221.9,948
55445274.4,949
55447090.4,949
55447148.4,949
55447151.5,949
55447200.3,949
55447271.9,949
55447430.8,949
55447096.1,950
55447127.4,950
55447164.1,950
55447169.9,951
55447266.5,951
55447132.6,952
55447254.8,952
55445215.2,953
55447172.9,953
55447257.6,953
55445189.7,954
55445272.6,954
55447145.4,954
55447179.4,954
55447219.0,954
55447224.2,954
55447227.7,954
55447119.8,955
55447199.1,955
55447206.4,955
55445184.0,956
55445203.7,956
55445264.6,956
55447111.2,957
55447187.1,957
55447204.4,957
55445256.0,958
55447122.8,958
55447139.1,958
55447196.7,958
55445230.8,959
55445279.1,959
55445315.1,959
55447201.1,959
55445295.5,960
55447160.3,960
55447211.1,960
55447333.2,960
55447349.6,960
55445086.7,961
55445263.6,961
55447132.2,961
55447169.9,961
55445213.7,962
55447163.7,962
55447214.0,962
55447293.8,962
55445194.5,963
55445265.7,963
55447248.4,963
55447254.0,963
55447304.0,963
55445182.9,964
55445251.0,964
55447199.1,964
55445296.8,965
55447127.7,965
55447158.6,965
55447173.5,965
55447207.0,965
55447175.1,966
55447178.1,966
55447195.9,966
55447215.2,966
55447624.0,966
55445263.5,967
55445325.7,967
55445380.2,967
55447156.0,968
55447219.8,968
55447267.8,968
55445245.7,969
55445264.8,969
55447160.2,969
55447164.2,969
55447171.1,969
55447182.1,969
55447183.9,969
55447191.4,969
55447220.4,970
55447159.0,971
55447193.6,971
55447196.1,971
55447223.7,971
55447233.1,971
55445230.3,972
55447026.4,972
55447095.7,972
55447176.5,972
55447215.5,972
55445223.1,973
55445241.7,973
55445253.0,973
55447110.0,973
55447114.6,974
55447118.2,974
55447158.3,974
55447234.3,974
55445112.1,975
55445223.0,975
55447220.0,975
55447230.4,975
55447149.6,976
55447154.8,976
55447169.0,976
55447208.3,976
55445230.0,977
55447160.0,977
55447196.8,977
55447241.6,977
55447550.0,977
55445228.8,978
55447133.2,979
55447172.7,979
55447181.8,979
55447223.4,979
55447237.6,979
55445625.4,980
55447242.6,980
55447319.2,980
55447699.3,980
55445305.3,981
55447186.1,981
55445198.3,982
55447144.5,982
55447174.2,982
55447187.9,982
55447191.3,982
55445224.7,983
55447179.3,983
55447086.5,984
55447106.9,984
55447149.8,984
55447152.7,984
55447222.2,984
55447232.3,984
55445186.0,985
55445218.8,985
55447157.1,985
55445218.1,986
55445244.5,986
55447121.3,986
55447162.2,986
55447176.5,986
55447178.6,986
55447208.6,986
55445198.6,987
55445258.9,987
55447142.7,987
55447188.2,987
55447235.4,987
55447291.6,987
55447115.9,988
55447143.1,988
55447183.3,988
55445243.3,989
55445343.1,989
55447167.6,989
55447171.1,989
55447213.3,989
55447147.1,990
55447175.7,990
55447188.4,990
55447196.6,990
55447212.5,990
55445220.5,991
55445327.6,991
55447144.5,991
55447152.6,991
55447226.6,991
55447167.1,992
55447201.6,992
55447232.7,992
55447176.0,993
55445241.4,994
55447137.9,994
55447157.5,994
55447171.2,994
55447185.7,994
55447197.0,994
55447238.6,994
55447247.7,994
55447335.0,994
55447169.0,995
55447190.4,995
55445282.9,996
55447120.6,996
55447158.1,996
55447169.6,996
55447193.8,996
55447237.6,996
55445203.7,997
55447164.9,997
55445255.4,998
55445273.2,998
55445678.8,998
55447092.9,998
55447181.2,998
55447252.3,998
55447538.0,998
55447194.0,999
